gene_name,name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name
TACC3,row_1029,3.619540561472112e-11,2.4678685646400765e-09,51.46157567209194,1,143.04981986137807,3.0850309239615124,TACC3
CDCA3,row_1364,3.7725785406319646e-11,2.549039554481057e-09,51.351036579509575,1,143.04981986137807,6.284588754415285,CDCA3
GMNN,row_949,3.906376367336807e-11,2.6158770316987544e-09,51.258060335032496,1,143.04981986137807,2.391405911042382,GMNN
PAICS,row_4983,4.206203128056074e-11,2.791727739860226e-09,51.060934109433965,1,143.04981986137807,1.391879790712818,PAICS
FHIT,row_2999,5.114073487767721e-11,3.364522031426132e-09,50.54099498772287,1,143.04981986137807,-1.1809129289249078,FHIT
RRM2,row_264,5.8101164611127445e-11,3.789206387682225e-09,50.20231831031087,1,143.04981986137807,5.477358582946346,RRM2
RAN,row_559,6.338161556503382e-11,4.0629240746816545e-09,49.97180491938427,1,143.04981986137807,0.7761059809654202,RAN
MTHFD1,row_1103,7.542685269108345e-11,4.754970925787254e-09,49.51162524687186,1,143.04981986137807,2.0853983959327675,MTHFD1
SLC29A1,row_6532,8.263339923152818e-11,5.1645874519705116e-09,49.270748924628606,1,143.04981986137807,3.5917876607719488,SLC29A1
SMC1A,row_2236,9.744729667516918e-11,6.040121694741891e-09,48.836283057342065,1,143.04981986137807,1.2081878172087968,SMC1A
SRSF10,row_1155,1.0055988570121639e-10,6.181960186550188e-09,48.75356114567782,1,143.04981986137807,0.981584668506053,SRSF10
SCN1B,row_013,1.0688531485030151e-10,6.452780464588952e-09,48.59317387000487,1,143.04981986137807,-2.5371757963740142,SCN1B
XRCC5,row_4099,1.0754634107648252e-10,6.452780464588952e-09,48.576971997524396,1,143.04981986137807,0.8246423902969158,XRCC5
GINS4,row_6484,1.734962656098842e-10,1.0327158667255013e-08,47.32470615595983,1,143.04981986137807,2.840296480207367,GINS4
WDR76,row_2264,1.8434982882305137e-10,1.088680091474713e-08,47.16644687358203,1,143.04981986137807,3.624904789235524,WDR76
CALM3,row_831,1.9162047136250436e-10,1.1227761993896739e-08,47.06563425075767,1,143.04981986137807,0.8276639469609555,CALM3
RAD54L,row_3788,1.9587057451338996e-10,1.1387824099615695e-08,47.00848606634293,1,143.04981986137807,38.26142868377236,RAD54L
TFDP1,row_2335,2.275018362139444e-10,1.3125105935419868e-08,46.61899189061874,1,143.04981986137807,2.0227797980752795,TFDP1
DCTPP1,row_5550,2.580293126953273e-10,1.4660756403143597e-08,46.29205810486544,1,143.04981986137807,1.5171710324449637,DCTPP1
TOP2A,row_140,2.717193700840367e-10,1.5322520869400566e-08,46.1580056977961,1,143.04981986137807,4.682572848786663,TOP2A
MKI67,row_158,2.846197098083331e-10,1.5930207638526107e-08,46.03781607464472,1,143.04981986137807,5.527094263702935,MKI67
ESCO2,row_6231,2.9951435412663815e-10,1.6639686340368786e-08,45.90573930790325,1,143.04981986137807,5.571902412455802,ESCO2
CKAP2L,row_3240,3.188389886427869e-10,1.7583032461918396e-08,45.74398126780891,1,143.04981986137807,5.13558695590545,CKAP2L
RNASEH2A,row_959,4.0238544192966926e-10,2.1868774017916808e-08,45.14320579129805,1,143.04981986137807,2.66169716683163,RNASEH2A
LINC00861,row_948,4.865055284285953e-10,2.6062796165817606e-08,44.654673602484124,1,143.04981986137807,-1.67125077520765,LINC00861
HNRNPA2B1,row_609,5.317129882193154e-10,2.8083432476372292e-08,44.426483377220265,1,143.04981986137807,0.4949335814453553,HNRNPA2B1
CKS1B,row_221,5.317086493293901e-10,2.8083432476372292e-08,44.42650431974179,1,143.04981986137807,2.023922046493895,CKS1B
SLC16A3,row_235,5.491917018163514e-10,2.8803760584773674e-08,44.343496117242644,1,143.04981986137807,-0.954453108705108,SLC16A3
HSPB11,row_2104,5.842010497710681e-10,3.04271380089098e-08,44.18504707158499,1,143.04981986137807,1.4468858068284525,HSPB11
CIP2A,row_2046,6.024316985097773e-10,3.116026026774711e-08,44.10631180923834,1,143.04981986137807,2.8347486352045723,CIP2A
LSM4,row_533,6.933862559153017e-10,3.5137817022734885e-08,43.74648666751243,1,143.04981986137807,0.6708325327334443,LSM4
MRPS6,row_1828,7.029326916401011e-10,3.538251803557556e-08,43.71153552748454,1,143.04981986137807,0.7820436173158867,MRPS6
TOB1,row_143,7.119802787530414e-10,3.559901393765207e-08,43.678852563737486,1,143.04981986137807,-1.760637600223878,TOB1
VDAC1,row_1531,7.441804834625897e-10,3.686768471546648e-08,43.56586039543555,1,143.04981986137807,0.6800756056720723,VDAC1
RPS27A,row_1494,8.524206866112948e-10,4.178532777506347e-08,43.21943861666433,1,143.04981986137807,-0.36441893570191086,RPS27A
KIF4A,row_4354,9.574196606491864e-10,4.6627580875772065e-08,42.923661821693656,1,143.04981986137807,38.02335169350511,KIF4A
NASP,row_382,9.672588511983964e-10,4.6802847638632084e-08,42.897652609858504,1,143.04981986137807,1.0791620429381588,NASP
PPM1G,row_2004,1.294807030916446e-09,6.225033802482914e-08,42.15740371105823,1,143.04981986137807,0.8325528385344656,PPM1G
RFC1,row_4401,1.3891246030701146e-09,6.635945556067427e-08,41.97942396153675,1,143.04981986137807,1.026477674813659,RFC1
LMNB2,row_4588,1.5023278755873254e-09,7.131303206901861e-08,41.78133832369063,1,143.04981986137807,2.689830760655382,LMNB2
COPS3,row_1032,1.6700851580692022e-09,7.877760179571708e-08,41.51404587200045,1,143.04981986137807,1.0329936808859987,COPS3
SHCBP1,row_3388,1.8659935325510133e-09,8.700481166134393e-08,41.23443044255914,1,143.04981986137807,3.7159062911060605,SHCBP1
SPC25,row_2260,1.867703290330183e-09,8.700481166134393e-08,41.23212360555116,1,143.04981986137807,5.384502275114442,SPC25
RANBP1,row_162,2.026319032585176e-09,9.381106632338779e-08,41.026940605642935,1,143.04981986137807,1.3012253066816684,RANBP1
TPX2,row_1004,2.100307016527775e-09,9.663989339851726e-08,40.936745344623894,1,143.04981986137807,4.330477368498759,TPX2
TSPO,row_076,2.1837306151107957e-09,9.986572934957907e-08,40.838837376731426,1,143.04981986137807,-1.3263582706509607,TSPO
TUBB4B,row_180,2.3389485054604624e-09,1.0631584115729374e-07,40.66637532658409,1,143.04981986137807,1.5515762264580666,TUBB4B
GGCT,row_5256,2.7240904247551706e-09,1.2233939033331605e-07,40.28416217499055,1,143.04981986137807,1.080954435384311,GGCT
FOXM1,row_2162,3.3135688206108066e-09,1.4792717949155388e-07,39.79426532927503,1,143.04981986137807,38.218213473392275,FOXM1
KIF23,row_2947,3.5384323625526727e-09,1.5703102200677542e-07,39.63038658156945,1,143.04981986137807,4.85371289781394,KIF23
MAGOHB,row_7498,3.6490479272053897e-09,1.6098740855317896e-07,39.55361092167447,1,143.04981986137807,1.5045356069938887,MAGOHB
KPNA2,row_5376,3.77335757286402e-09,1.6453594067721015e-07,39.470100592334944,1,143.04981986137807,1.6712181775427988,KPNA2
POLD1,row_5897,4.055794643516761e-09,1.7481873463434315e-07,39.29030083032474,1,143.04981986137807,2.289853111860599,POLD1
CEP152,row_6502,5.145594896087158e-09,2.192725097764414e-07,38.69885556807237,1,143.04981986137807,2.86775001380548,CEP152
NREP,row_4895,5.534587830145849e-09,2.345164334807563e-07,38.51817415224539,1,143.04981986137807,1.8864646391264552,NREP
PRDX6,row_952,5.630438372371577e-09,2.372375718695889e-07,38.47563310068338,1,143.04981986137807,0.9079132052768696,PRDX6
EFHD2,row_1379,6.183635297416123e-09,2.5909086441687667e-07,38.24362861702026,1,143.04981986137807,1.6770886076179756,EFHD2
UBA2,row_2109,6.500208133494192e-09,2.693456408906433e-07,38.120164844599664,1,143.04981986137807,0.9711223867976282,UBA2
ENO1,row_1813,6.715554821575805e-09,2.7673989649350847e-07,38.039619644107674,1,143.04981986137807,0.6530519602245559,ENO1
CDK1,row_179,7.562672350534107e-09,3.0826110124459676e-07,37.74637031158217,1,143.04981986137807,5.343625063658189,CDK1
DAZAP1,row_1101,8.33806638671283e-09,3.362123543029367e-07,37.50582627533057,1,143.04981986137807,1.2099587974772155,DAZAP1
HMMR,row_6906,8.991397650255118e-09,3.606175528177187e-07,37.32016181233341,1,143.04981986137807,5.509376497147496,HMMR
COTL1,row_123,1.1815108583670126e-08,4.713474169017338e-07,36.64976257824988,1,143.04981986137807,2.239369419265687,COTL1
UQCC2,row_1573,1.2048198772415208e-08,4.781031258894924e-07,36.60191449501061,1,143.04981986137807,0.9562252936790027,UQCC2
MATN2,row_300,1.3181239936594036e-08,5.175879556254203e-07,36.38196359845212,1,143.04981986137807,-1.2997267944332178,MATN2
CD99,row_248,1.3140423624119152e-08,5.175879556254203e-07,36.389548133299954,1,143.04981986137807,1.2871821163102886,CD99
EMID1,row_4542,1.3344865222261806e-08,5.212837977446018e-07,36.35179608630234,1,143.04981986137807,4.1942987002161125,EMID1
EXO1,row_5868,1.478051679557612e-08,5.684814152144662e-07,36.1021607590535,1,143.04981986137807,37.33302272540792,EXO1
RIPOR2,row_819,1.6503703131241774e-08,6.315192524709862e-07,35.83318058445492,1,143.04981986137807,-1.7790548222355815,RIPOR2
KIF20B,row_864,1.6599730231729338e-08,6.319694250658377e-07,35.819041853296525,1,143.04981986137807,1.8313103046502528,KIF20B
CBX5,row_1199,1.8926566256318753e-08,7.169153884969223e-07,35.499688345839296,1,143.04981986137807,1.229015681066996,CBX5
POC1A,row_5913,1.9370887242775557e-08,7.300585644262144e-07,35.44326392416469,1,143.04981986137807,3.075729465556097,POC1A
CKS2,row_319,2.065617804861557e-08,7.746066768230839e-07,35.28715528586505,1,143.04981986137807,1.0285223245809767,CKS2
CHAF1B,row_6831,2.1738394980367883e-08,8.111341410585031e-07,35.16317724553892,1,143.04981986137807,3.5074884247236335,CHAF1B
EXOSC8,row_6714,2.2905231038523667e-08,8.462523782705788e-07,35.036338594334005,1,143.04981986137807,1.4793139294167643,EXOSC8
PRPS2,row_1977,2.3328295266487388e-08,8.576579142090951e-07,34.99196458883936,1,143.04981986137807,1.9679556270410932,PRPS2
GCHFR,row_5336,2.4026837516972717e-08,8.790306408648555e-07,34.9204548685993,1,143.04981986137807,1.552775611595776,GCHFR
RUNX3,row_1277,2.70860363086926e-08,9.861420986174491e-07,34.630315340649084,1,143.04981986137807,1.1418104527682702,RUNX3
CORO1A,row_127,2.743950787335891e-08,9.941850678753229e-07,34.59895884178399,1,143.04981986137807,0.9136147452539453,CORO1A
ITGB7,row_2498,2.7689611173662192e-08,9.9842347981955e-07,34.5770189340305,1,143.04981986137807,1.3223549446449614,ITGB7
SH3BP5,row_1249,2.9464466974121395e-08,1.057337331607227e-06,34.42687380488909,1,143.04981986137807,-1.5043706088012248,SH3BP5
MPC2,row_3103,3.144831447938479e-08,1.1231540885494567e-06,34.269553783414445,1,143.04981986137807,0.7705541904351746,MPC2
PSMC3IP,row_4060,3.539471340705303e-08,1.2581059267909845e-06,33.98453885873463,1,143.04981986137807,3.3164212728929177,PSMC3IP
JPT1,row_1305,3.90069165265858e-08,1.3799616695726109e-06,33.75064029582202,1,143.04981986137807,1.1085394803799127,JPT1
COX8A,row_3741,4.5123578225736403e-08,1.588858388230155e-06,33.40068697040378,1,143.04981986137807,0.5567815596075766,COX8A
CNTLN,row_7480,4.717168059608338e-08,1.6455237417238388e-06,33.29420216468215,1,143.04981986137807,2.34850910566448,CNTLN
FBXO5,row_2158,5.173669549806939e-08,1.7964130381274094e-06,33.072840581289796,1,143.04981986137807,2.7381404155812956,FBXO5
NCR2,row_1487,5.509430978530649e-08,1.904181213777874e-06,32.922339799153704,1,143.04981986137807,6.0553919523160635,NCR2
TPT1,row_3206,5.7705986480372e-08,1.9852977000127982e-06,32.81158020189641,1,143.04981986137807,-0.5729249388349071,TPT1
DDX39A,row_1218,5.886873172070543e-08,2.006888581387685e-06,32.76389694150828,1,143.04981986137807,1.2786962167520852,DDX39A
HNRNPAB,row_315,5.86712499351991e-08,2.006888581387685e-06,32.771927713199375,1,143.04981986137807,1.3809393955173652,HNRNPAB
SNRNP25,row_1156,6.099993541538698e-08,2.070133554820825e-06,32.67893013155114,1,143.04981986137807,1.255627505971328,SNRNP25
MASTL,row_1369,6.324855440558993e-08,2.1367754866753354e-06,32.59249018606803,1,143.04981986137807,2.875912089895962,MASTL
DNA2,row_3550,6.663305302009699e-08,2.2410219625593154e-06,32.46809907258526,1,143.04981986137807,4.750363063148207,DNA2
RPL34,row_633,7.523747680759356e-08,2.51911194668282e-06,32.17868394708557,1,143.04981986137807,-0.43128400382421267,RPL34
USP1,row_1368,8.287332181625069e-08,2.750220856733983e-06,31.94872285142381,1,143.04981986137807,1.1627479497477995,USP1
CTNNAL1,row_3138,8.381774314529679e-08,2.7693086942278674e-06,31.921788075584704,1,143.04981986137807,1.1500012576817351,CTNNAL1
LRRFIP1,row_5827,8.573756675119111e-08,2.8203146957628654e-06,31.867972415143544,1,143.04981986137807,0.8236016162048353,LRRFIP1
TXNIP,row_046,8.88638437884836e-08,2.9103878970027378e-06,31.78290401595456,1,143.04981986137807,-1.6137105372995804,TXNIP
SLC1A5,row_3499,9.163738183287962e-08,2.988175494550422e-06,31.70994067143756,1,143.04981986137807,2.544492004022301,SLC1A5
CDC20,row_2309,9.336884666425771e-08,3.031456060527847e-06,31.665519612954764,1,143.04981986137807,4.260840642376412,CDC20
TMEM38A,row_4251,1.0096386575822112e-07,3.2639180740804244e-06,31.480070693604375,1,143.04981986137807,-2.38007170552155,TMEM38A
HPN,row_022,1.0288520722166711e-07,3.2835704432446954e-06,31.435402411045803,1,143.04981986137807,-1.8054859834661947,HPN
SNRPD1,row_814,1.0271687132700712e-07,3.2835704432446954e-06,31.439281961842266,1,143.04981986137807,1.1045271145168494,SNRPD1
STK17A,row_229,1.0209970475773339e-07,3.2835704432446954e-06,31.453560927588327,1,143.04981986137807,2.228174338389311,STK17A
ITGB1,row_271,1.0381814478820598e-07,3.2993054487777323e-06,31.4140176746307,1,143.04981986137807,-0.992154984121147,ITGB1
PARP1,row_587,1.0675286515055377e-07,3.3782552262833473e-06,31.347999002198666,1,143.04981986137807,0.9551721439031148,PARP1
AKR1B1,row_2464,1.1369651739786945e-07,3.5828734474118528e-06,31.19886236648001,1,143.04981986137807,0.9750008051100151,AKR1B1
CENPN,row_3392,1.2029632912863912e-07,3.7749894078024825e-06,31.065448965646144,1,143.04981986137807,2.362631751270187,CENPN
INPP4B,row_530,1.281224326394459e-07,4.003826019982684e-06,30.91656308653706,1,143.04981986137807,-1.2398770860764705,INPP4B
NUDC,row_386,1.322001777875847e-07,4.11411341662608e-06,30.84260753874782,1,143.04981986137807,0.8584699426393152,NUDC
SNRPD2,row_4622,1.4703222563470247e-07,4.556783852315159e-06,30.59188015255477,1,143.04981986137807,0.38661240330600516,SNRPD2
EMP3,row_099,1.4777080748300026e-07,4.560827391450625e-06,30.58007572333594,1,143.04981986137807,-1.4313053014190524,EMP3
ODF2L,row_534,1.5802453862827134e-07,4.837485876375653e-06,30.422116501956456,1,143.04981986137807,-0.8685488928517253,ODF2L
SRSF3,row_454,1.574218453115511e-07,4.837485876375653e-06,30.431109120567474,1,143.04981986137807,0.6266342945175396,SRSF3
ATP5MC3,row_2395,1.758476858904425e-07,5.339504632300886e-06,30.170839143990737,1,143.04981986137807,0.5290080653003635,ATP5MC3
MCUR1,row_7398,1.8336899917963017e-07,5.545433442932364e-06,30.072477110098244,1,143.04981986137807,1.5131009927608938,MCUR1
PRIM1,row_2367,1.878227825066405e-07,5.65731272610363e-06,30.016145439372565,1,143.04981986137807,1.9102778366351219,PRIM1
ERH,row_410,2.085263343527639e-07,6.255790030582917e-06,29.77094428585779,1,143.04981986137807,0.8721269772267697,ERH
PGK1,row_440,2.1109699023215576e-07,6.3076789910006695e-06,29.74223986831625,1,143.04981986137807,0.7090042978947779,PGK1
SNRPB,row_340,2.2021379169160653e-07,6.553981895583528e-06,29.6432277209332,1,143.04981986137807,0.8478224595836339,SNRPB
MDH1,row_5329,2.2573289144781737e-07,6.691686505370081e-06,29.585291703674724,1,143.04981986137807,0.6375325972992071,MDH1
TRAF3IP3,row_550,2.2855723334922493e-07,6.74873720519365e-06,29.556197744518375,1,143.04981986137807,-0.9431901805659959,TRAF3IP3
MTHFD2,row_1353,2.2993336383684268e-07,6.762745995201255e-06,29.542154084151225,1,143.04981986137807,1.4604072981513725,MTHFD2
NOLC1,row_5878,2.71575339013465e-07,7.956308760160107e-06,29.153279104963236,1,143.04981986137807,0.9504289706677778,NOLC1
HMGA1,row_061,2.8388716447703934e-07,8.28464487773461e-06,29.04986781019113,1,143.04981986137807,1.4476650907299315,HMGA1
PFKP,row_4449,2.942652209170987e-07,8.554221538287752e-06,28.966178034026676,1,143.04981986137807,3.4412489757037656,PFKP
USHBP1,row_1085,2.983692034312389e-07,8.596427084806577e-06,28.93390753318684,1,143.04981986137807,-2.9123374461591975,USHBP1
CCDC167,row_1614,2.9915566255126887e-07,8.596427084806577e-06,28.92777494799805,1,143.04981986137807,1.0025877684405726,CCDC167
